Concessionaria;Data;Km;Trecho
RIOSP;31/03/2022;267.000;BR-116/RJ
RIOSP;01/04/2022;55.800;BR-116/SP
RIOSP;01/04/2022;86.950;BR-116/SP
RIOSP;01/04/2022;138.800;BR-116/SP
RIOSP;01/04/2022;159.650;BR-116/SP
RIOSP;01/04/2022;167.000;BR-116/RJ
RIOSP;01/04/2022;168.000;BR-116/RJ
RIOSP;01/04/2022;176.500;BR-116/RJ
RIOSP;01/04/2022;186.300;BR-116/SP
RIOSP;01/04/2022;186.400;BR-116/SP
RIOSP;01/04/2022;207.500;BR-116/SP
RIOSP;01/04/2022;211.000;BR-116/RJ
RIOSP;01/04/2022;211.900;BR-116/SP
RIOSP;01/04/2022;218.600;BR-116/SP
RIOSP;01/04/2022;221.000;BR-116/RJ
RIOSP;01/04/2022;225.100;BR-116/RJ
RIOSP;01/04/2022;229.500;BR-116/SP
RIOSP;01/04/2022;229.700;BR-116/SP
RIOSP;01/04/2022;237.000;BR-116/RJ
RIOSP;01/04/2022;240.750;BR-116/RJ
RIOSP;01/04/2022;246.720;BR-116/RJ
RIOSP;01/04/2022;305.600;BR-116/RJ
RIOSP;01/04/2022;327.200;BR-116/RJ
RIOSP;02/04/2022;30.850;BR-116/SP
RIOSP;02/04/2022;40.700;BR-116/SP
RIOSP;02/04/2022;50.950;BR-116/SP
RIOSP;02/04/2022;65.450;BR-116/SP
RIOSP;02/04/2022;68.450;BR-116/SP
RIOSP;02/04/2022;102.300;BR-116/SP
RIOSP;02/04/2022;107.100;BR-116/SP
RIOSP;02/04/2022;176.750;BR-116/RJ
RIOSP;02/04/2022;178.200;BR-116/RJ
RIOSP;02/04/2022;180.800;BR-116/SP
RIOSP;02/04/2022;185.000;BR-116/RJ
RIOSP;02/04/2022;191.150;BR-116/SP
RIOSP;02/04/2022;197.650;BR-116/RJ
RIOSP;02/04/2022;202.250;BR-116/SP
RIOSP;02/04/2022;210.800;BR-116/SP
RIOSP;02/04/2022;212.700;BR-116/SP
RIOSP;02/04/2022;218.800;BR-116/SP
RIOSP;02/04/2022;221.800;BR-116/SP
RIOSP;02/04/2022;225.700;BR-116/RJ
RIOSP;02/04/2022;226.000;BR-116/RJ
RIOSP;02/04/2022;226.400;BR-116/RJ
RIOSP;02/04/2022;227.150;BR-116/SP
RIOSP;02/04/2022;227.900;BR-116/RJ
RIOSP;02/04/2022;238.300;BR-116/RJ
RIOSP;02/04/2022;240.100;BR-116/RJ
RIOSP;02/04/2022;306.290;BR-116/RJ
RIOSP;03/04/2022;34.000;BR-116/SP
RIOSP;03/04/2022;48.800;BR-116/SP
RIOSP;03/04/2022;62.100;BR-116/SP
RIOSP;03/04/2022;86.950;BR-116/SP
RIOSP;03/04/2022;114.300;BR-116/SP
RIOSP;03/04/2022;140.100;BR-116/SP
RIOSP;03/04/2022;145.800;BR-116/SP
RIOSP;03/04/2022;181.000;BR-116/RJ
RIOSP;03/04/2022;183.250;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;187.000;BR-116/RJ
RIOSP;03/04/2022;222.700;BR-116/SP
RIOSP;03/04/2022;228.000;BR-116/RJ
RIOSP;03/04/2022;302.650;BR-116/RJ
RIOSP;03/04/2022;308.900;BR-116/RJ
RIOSP;04/04/2022;130.950;BR-116/SP
RIOSP;04/04/2022;150.000;BR-116/SP
RIOSP;04/04/2022;160.800;BR-116/SP
RIOSP;04/04/2022;165.200;BR-116/RJ
RIOSP;04/04/2022;165.500;BR-116/RJ
RIOSP;04/04/2022;167.000;BR-116/SP
RIOSP;04/04/2022;175.000;BR-116/RJ
RIOSP;04/04/2022;180.000;BR-116/RJ
RIOSP;04/04/2022;206.100;BR-116/SP
RIOSP;04/04/2022;209.500;BR-116/SP
RIOSP;04/04/2022;210.400;BR-116/SP
RIOSP;04/04/2022;221.600;BR-116/SP
RIOSP;04/04/2022;225.200;BR-116/SP
RIOSP;04/04/2022;255.000;BR-116/RJ
RIOSP;04/04/2022;292.000;BR-116/RJ
RIOSP;04/04/2022;310.150;BR-116/RJ
RIOSP;05/04/2022;22.100;BR-116/SP
RIOSP;05/04/2022;71.800;BR-116/SP
RIOSP;05/04/2022;72.700;BR-116/SP
RIOSP;05/04/2022;123.800;BR-116/SP
RIOSP;05/04/2022;136.200;BR-116/SP
RIOSP;05/04/2022;157.100;BR-116/SP
RIOSP;05/04/2022;164.400;BR-116/RJ
RIOSP;05/04/2022;170.700;BR-116/RJ
RIOSP;05/04/2022;178.850;BR-116/RJ
RIOSP;05/04/2022;184.000;BR-116/RJ
RIOSP;05/04/2022;188.500;BR-116/RJ
RIOSP;05/04/2022;195.650;BR-116/RJ
RIOSP;05/04/2022;211.000;BR-116/RJ
RIOSP;05/04/2022;219.100;BR-116/SP
RIOSP;05/04/2022;220.900;BR-116/SP
RIOSP;05/04/2022;227.000;BR-116/SP
RIOSP;05/04/2022;229.300;BR-116/RJ
RIOSP;05/04/2022;230.500;BR-116/SP
RIOSP;05/04/2022;250.700;BR-116/RJ
RIOSP;05/04/2022;314.400;BR-116/RJ
RIOSP;06/04/2022;20.500;BR-116/SP
RIOSP;06/04/2022;33.500;BR-116/SP
RIOSP;06/04/2022;34.800;BR-116/SP
RIOSP;06/04/2022;64.700;BR-116/SP
RIOSP;06/04/2022;139.000;BR-116/SP
RIOSP;06/04/2022;147.000;BR-116/SP
RIOSP;06/04/2022;162.000;BR-116/SP
RIOSP;06/04/2022;165.000;BR-116/SP
RIOSP;06/04/2022;169.750;BR-116/RJ
RIOSP;06/04/2022;175.200;BR-116/RJ
RIOSP;06/04/2022;180.350;BR-116/RJ
RIOSP;06/04/2022;213.000;BR-116/SP
RIOSP;06/04/2022;217.000;BR-116/SP
RIOSP;06/04/2022;217.050;BR-116/SP
RIOSP;06/04/2022;219.100;BR-116/SP
RIOSP;06/04/2022;224.900;BR-116/RJ
RIOSP;06/04/2022;226.200;BR-116/SP
RIOSP;06/04/2022;227.000;BR-116/SP
RIOSP;06/04/2022;229.600;BR-116/SP
RIOSP;07/04/2022;79.600;BR-116/SP
RIOSP;07/04/2022;86.950;BR-116/SP
RIOSP;07/04/2022;137.500;BR-116/SP
RIOSP;07/04/2022;146.500;BR-116/SP
RIOSP;07/04/2022;156.000;BR-116/SP
RIOSP;07/04/2022;170.350;BR-116/RJ
RIOSP;07/04/2022;175.950;BR-116/RJ
RIOSP;07/04/2022;177.850;BR-116/RJ
RIOSP;07/04/2022;181.800;BR-116/RJ
RIOSP;07/04/2022;185.400;BR-116/SP
RIOSP;07/04/2022;202.200;BR-116/SP
RIOSP;07/04/2022;224.700;BR-116/RJ
RIOSP;07/04/2022;231.600;BR-116/SP
RIOSP;07/04/2022;265.150;BR-116/RJ
RIOSP;07/04/2022;273.000;BR-116/RJ
RIOSP;07/04/2022;283.000;BR-116/RJ
RIOSP;07/04/2022;306.000;BR-116/RJ
RIOSP;08/04/2022;21.000;BR-116/SP
RIOSP;08/04/2022;22.500;BR-116/SP
RIOSP;08/04/2022;93.400;BR-116/SP
RIOSP;08/04/2022;95.500;BR-116/SP
RIOSP;08/04/2022;95.500;BR-116/SP
RIOSP;08/04/2022;104.600;BR-116/SP
RIOSP;08/04/2022;125.050;BR-116/SP
RIOSP;08/04/2022;135.000;BR-116/SP
RIOSP;08/04/2022;157.200;BR-116/SP
RIOSP;08/04/2022;167.000;BR-116/RJ
RIOSP;08/04/2022;168.400;BR-116/SP
RIOSP;08/04/2022;172.800;BR-116/RJ
RIOSP;08/04/2022;181.100;BR-116/SP
RIOSP;08/04/2022;192.800;BR-116/RJ
RIOSP;08/04/2022;224.900;BR-116/SP
RIOSP;08/04/2022;231.100;BR-116/SP
RIOSP;08/04/2022;300.000;BR-116/RJ
RIOSP;09/04/2022;34.000;BR-116/SP
RIOSP;09/04/2022;38.000;BR-116/SP
RIOSP;09/04/2022;65.300;BR-116/SP
RIOSP;09/04/2022;65.800;BR-116/SP
RIOSP;09/04/2022;70.100;BR-116/SP
RIOSP;09/04/2022;76.700;BR-116/SP
RIOSP;09/04/2022;117.000;BR-116/SP
RIOSP;09/04/2022;125.700;BR-116/SP
RIOSP;09/04/2022;148.800;BR-116/SP
RIOSP;09/04/2022;165.200;BR-116/SP
RIOSP;09/04/2022;178.200;BR-116/RJ
RIOSP;09/04/2022;178.600;BR-116/RJ
RIOSP;09/04/2022;180.700;BR-116/RJ
RIOSP;09/04/2022;180.700;BR-116/RJ
RIOSP;09/04/2022;184.000;BR-116/RJ
RIOSP;09/04/2022;190.300;BR-116/SP
RIOSP;09/04/2022;198.600;BR-116/SP
RIOSP;09/04/2022;222.700;BR-116/SP
RIOSP;09/04/2022;223.950;BR-116/RJ
RIOSP;09/04/2022;245.000;BR-116/RJ
RIOSP;09/04/2022;261.000;BR-116/RJ
RIOSP;09/04/2022;268.000;BR-116/RJ
RIOSP;09/04/2022;269.000;BR-116/RJ
RIOSP;09/04/2022;280.900;BR-116/RJ
RIOSP;09/04/2022;287.800;BR-116/RJ
RIOSP;10/04/2022;36.500;BR-116/SP
RIOSP;10/04/2022;45.200;BR-116/SP
RIOSP;10/04/2022;74.000;BR-116/SP
RIOSP;10/04/2022;100.000;BR-116/SP
RIOSP;10/04/2022;117.000;BR-116/SP
RIOSP;10/04/2022;122.400;BR-116/SP
RIOSP;10/04/2022;139.820;BR-116/SP
RIOSP;10/04/2022;139.820;BR-116/SP
RIOSP;10/04/2022;147.550;BR-116/SP
RIOSP;10/04/2022;152.100;BR-116/SP
RIOSP;10/04/2022;179.900;BR-116/SP
RIOSP;10/04/2022;181.000;BR-116/SP
RIOSP;10/04/2022;186.400;BR-116/SP
RIOSP;10/04/2022;204.700;BR-116/SP
RIOSP;10/04/2022;207.200;BR-116/SP
RIOSP;10/04/2022;208.700;BR-116/SP
RIOSP;10/04/2022;217.600;BR-116/RJ
RIOSP;10/04/2022;220.000;BR-116/SP
RIOSP;10/04/2022;222.000;BR-116/RJ
RIOSP;10/04/2022;223.000;BR-116/SP
RIOSP;10/04/2022;255.000;BR-116/RJ
RIOSP;10/04/2022;263.300;BR-116/RJ
RIOSP;10/04/2022;264.100;BR-116/RJ
RIOSP;10/04/2022;279.800;BR-116/RJ
RIOSP;10/04/2022;280.350;BR-116/RJ
RIOSP;10/04/2022;314.500;BR-116/RJ
RIOSP;10/04/2022;314.500;BR-116/RJ
RIOSP;11/04/2022;37.900;BR-116/SP
RIOSP;11/04/2022;109.600;BR-116/SP
RIOSP;11/04/2022;139.000;BR-116/SP
RIOSP;11/04/2022;140.000;BR-116/SP
RIOSP;11/04/2022;146.000;BR-116/SP
RIOSP;11/04/2022;147.150;BR-116/SP
RIOSP;11/04/2022;147.150;BR-116/SP
RIOSP;11/04/2022;173.600;BR-116/SP
RIOSP;11/04/2022;173.600;BR-116/SP
RIOSP;11/04/2022;180.800;BR-116/RJ
RIOSP;11/04/2022;181.450;BR-116/RJ
RIOSP;11/04/2022;190.300;BR-116/SP
RIOSP;11/04/2022;211.550;BR-116/SP
RIOSP;11/04/2022;212.300;BR-116/SP
RIOSP;11/04/2022;215.500;BR-116/SP
RIOSP;11/04/2022;222.700;BR-116/SP
RIOSP;11/04/2022;223.000;BR-116/SP
RIOSP;11/04/2022;228.100;BR-116/SP
RIOSP;11/04/2022;230.400;BR-116/SP
RIOSP;11/04/2022;286.100;BR-116/RJ
RIOSP;11/04/2022;305.100;BR-116/RJ
RIOSP;11/04/2022;316.500;BR-116/RJ
RIOSP;12/04/2022;25.800;BR-116/SP
RIOSP;12/04/2022;89.000;BR-116/SP
RIOSP;12/04/2022;97.700;BR-116/SP
RIOSP;12/04/2022;107.500;BR-116/SP
RIOSP;12/04/2022;133.650;BR-116/SP
RIOSP;12/04/2022;139.000;BR-116/SP
RIOSP;12/04/2022;143.800;BR-116/SP
RIOSP;12/04/2022;148.200;BR-116/SP
RIOSP;12/04/2022;163.800;BR-116/RJ
RIOSP;12/04/2022;165.400;BR-116/SP
RIOSP;12/04/2022;176.900;BR-116/RJ
RIOSP;12/04/2022;178.000;BR-116/RJ
RIOSP;12/04/2022;178.400;BR-116/RJ
RIOSP;12/04/2022;180.550;BR-116/RJ
RIOSP;12/04/2022;181.800;BR-116/RJ
RIOSP;12/04/2022;182.300;BR-116/SP
RIOSP;12/04/2022;197.200;BR-116/SP
RIOSP;12/04/2022;205.800;BR-116/SP
RIOSP;12/04/2022;215.000;BR-116/SP
RIOSP;12/04/2022;218.000;BR-116/SP
RIOSP;12/04/2022;222.600;BR-116/SP
RIOSP;12/04/2022;226.800;BR-116/RJ
RIOSP;12/04/2022;228.700;BR-116/SP
RIOSP;12/04/2022;230.700;BR-116/SP
RIOSP;12/04/2022;234.800;BR-116/RJ
RIOSP;12/04/2022;235.900;BR-116/RJ
RIOSP;12/04/2022;245.520;BR-116/RJ
RIOSP;13/04/2022;6.800;BR-116/SP
RIOSP;13/04/2022;23.600;BR-116/SP
RIOSP;13/04/2022;38.500;BR-116/SP
RIOSP;13/04/2022;64.700;BR-116/SP
RIOSP;13/04/2022;74.100;BR-116/SP
RIOSP;13/04/2022;107.200;BR-116/SP
RIOSP;13/04/2022;108.700;BR-116/SP
RIOSP;13/04/2022;135.300;BR-116/SP
RIOSP;13/04/2022;154.900;BR-116/SP
RIOSP;13/04/2022;155.000;BR-116/SP
RIOSP;13/04/2022;157.000;BR-116/SP
RIOSP;13/04/2022;163.900;BR-116/SP
RIOSP;13/04/2022;189.450;BR-116/RJ
RIOSP;13/04/2022;199.000;BR-116/RJ
RIOSP;13/04/2022;200.550;BR-116/RJ
RIOSP;13/04/2022;203.000;BR-116/SP
RIOSP;13/04/2022;205.100;BR-116/SP
RIOSP;13/04/2022;206.000;BR-116/SP
RIOSP;13/04/2022;210.500;BR-116/SP
RIOSP;13/04/2022;228.800;BR-116/SP
RIOSP;13/04/2022;281.200;BR-116/RJ
RIOSP;14/04/2022;15.500;BR-116/SP
RIOSP;14/04/2022;38.000;BR-116/SP
RIOSP;14/04/2022;46.700;BR-116/SP
RIOSP;14/04/2022;65.100;BR-116/SP
RIOSP;14/04/2022;69.150;BR-116/SP
RIOSP;14/04/2022;86.950;BR-116/SP
RIOSP;14/04/2022;87.000;BR-116/SP
RIOSP;14/04/2022;99.300;BR-116/SP
RIOSP;14/04/2022;120.400;BR-116/SP
RIOSP;14/04/2022;155.000;BR-116/SP
RIOSP;14/04/2022;167.800;BR-116/RJ
RIOSP;14/04/2022;167.900;BR-116/RJ
RIOSP;14/04/2022;182.000;BR-116/RJ
RIOSP;14/04/2022;221.250;BR-116/RJ
RIOSP;14/04/2022;227.900;BR-116/RJ
RIOSP;14/04/2022;228.000;BR-116/RJ
RIOSP;14/04/2022;229.100;BR-116/SP
RIOSP;14/04/2022;241.550;BR-116/RJ
RIOSP;14/04/2022;258.150;BR-116/RJ
RIOSP;14/04/2022;258.600;BR-116/RJ
RIOSP;14/04/2022;279.900;BR-116/RJ
RIOSP;14/04/2022;288.650;BR-116/RJ
RIOSP;14/04/2022;301.400;BR-116/RJ
RIOSP;14/04/2022;329.000;BR-116/RJ
RIOSP;15/04/2022;86.950;BR-116/SP
RIOSP;15/04/2022;117.350;BR-116/SP
RIOSP;15/04/2022;140.600;BR-116/SP
RIOSP;15/04/2022;141.200;BR-116/SP
RIOSP;15/04/2022;142.000;BR-116/SP
RIOSP;15/04/2022;178.000;BR-116/RJ
RIOSP;15/04/2022;180.800;BR-116/SP
RIOSP;15/04/2022;187.400;BR-116/RJ
RIOSP;15/04/2022;217.500;BR-116/SP
RIOSP;15/04/2022;242.000;BR-116/RJ
RIOSP;15/04/2022;277.130;BR-116/RJ
RIOSP;15/04/2022;313.800;BR-116/RJ
RIOSP;16/04/2022;6.850;BR-116/SP
RIOSP;16/04/2022;62.500;BR-116/SP
RIOSP;16/04/2022;62.700;BR-116/SP
RIOSP;16/04/2022;97.400;BR-116/SP
RIOSP;16/04/2022;112.000;BR-116/SP
RIOSP;16/04/2022;116.800;BR-116/SP
RIOSP;16/04/2022;180.800;BR-116/SP
RIOSP;16/04/2022;198.800;BR-116/RJ
RIOSP;16/04/2022;209.800;BR-116/SP
RIOSP;16/04/2022;225.700;BR-116/SP
RIOSP;16/04/2022;256.000;BR-116/RJ
RIOSP;17/04/2022;6.450;BR-116/SP
RIOSP;17/04/2022;46.100;BR-116/SP
RIOSP;17/04/2022;53.300;BR-116/SP
RIOSP;17/04/2022;60.400;BR-116/SP
RIOSP;17/04/2022;62.450;BR-116/SP
RIOSP;17/04/2022;100.800;BR-116/SP
RIOSP;17/04/2022;104.000;BR-116/SP
RIOSP;17/04/2022;133.400;BR-116/SP
RIOSP;17/04/2022;136.200;BR-116/SP
RIOSP;17/04/2022;156.500;BR-116/SP
RIOSP;17/04/2022;178.400;BR-116/RJ
RIOSP;17/04/2022;180.000;BR-116/RJ
RIOSP;17/04/2022;186.900;BR-116/SP
RIOSP;17/04/2022;188.400;BR-116/SP
RIOSP;17/04/2022;192.700;BR-116/RJ
RIOSP;17/04/2022;211.500;BR-116/SP
RIOSP;17/04/2022;211.800;BR-116/SP
RIOSP;17/04/2022;223.750;BR-116/RJ
RIOSP;17/04/2022;236.900;BR-116/RJ
RIOSP;17/04/2022;278.000;BR-116/RJ
RIOSP;17/04/2022;286.900;BR-116/RJ
RIOSP;17/04/2022;287.000;BR-116/RJ
RIOSP;17/04/2022;305.280;BR-116/RJ
RIOSP;18/04/2022;75.000;BR-116/SP
RIOSP;18/04/2022;75.000;BR-116/SP
RIOSP;18/04/2022;106.000;BR-116/SP
RIOSP;18/04/2022;143.100;BR-116/SP
RIOSP;18/04/2022;159.800;BR-116/SP
RIOSP;18/04/2022;163.500;BR-116/RJ
RIOSP;18/04/2022;163.600;BR-116/RJ
RIOSP;18/04/2022;163.800;BR-116/RJ
RIOSP;18/04/2022;178.200;BR-116/RJ
RIOSP;18/04/2022;178.900;BR-116/RJ
RIOSP;18/04/2022;198.400;BR-116/SP
RIOSP;18/04/2022;214.000;BR-116/SP
RIOSP;18/04/2022;218.400;BR-116/SP
RIOSP;18/04/2022;219.900;BR-116/SP
RIOSP;18/04/2022;220.450;BR-116/RJ
RIOSP;18/04/2022;222.200;BR-116/SP
RIOSP;18/04/2022;231.000;BR-116/SP
RIOSP;18/04/2022;244.100;BR-116/RJ
RIOSP;18/04/2022;257.700;BR-116/RJ
RIOSP;18/04/2022;261.000;BR-116/RJ
RIOSP;18/04/2022;264.900;BR-116/RJ
RIOSP;18/04/2022;309.000;BR-116/RJ
RIOSP;19/04/2022;77.600;BR-116/SP
RIOSP;19/04/2022;146.000;BR-116/SP
RIOSP;19/04/2022;146.900;BR-116/SP
RIOSP;19/04/2022;157.800;BR-116/SP
RIOSP;19/04/2022;167.000;BR-116/RJ
RIOSP;19/04/2022;169.300;BR-116/RJ
RIOSP;19/04/2022;176.000;BR-116/RJ
RIOSP;19/04/2022;216.000;BR-116/SP
RIOSP;19/04/2022;219.500;BR-116/SP
RIOSP;19/04/2022;219.700;BR-116/SP
RIOSP;19/04/2022;224.200;BR-116/SP
RIOSP;19/04/2022;255.800;BR-116/RJ
RIOSP;19/04/2022;297.700;BR-116/RJ
RIOSP;20/04/2022;7.000;BR-116/SP
RIOSP;20/04/2022;65.500;BR-116/SP
RIOSP;20/04/2022;86.950;BR-116/SP
RIOSP;20/04/2022;100.000;BR-116/SP
RIOSP;20/04/2022;100.900;BR-116/SP
RIOSP;20/04/2022;101.900;BR-116/SP
RIOSP;20/04/2022;109.900;BR-116/SP
RIOSP;20/04/2022;117.000;BR-116/SP
RIOSP;20/04/2022;125.400;BR-116/SP
RIOSP;20/04/2022;139.450;BR-116/SP
RIOSP;20/04/2022;142.950;BR-116/SP
RIOSP;20/04/2022;146.600;BR-116/SP
RIOSP;20/04/2022;147.900;BR-116/SP
RIOSP;20/04/2022;148.000;BR-116/SP
RIOSP;20/04/2022;152.400;BR-116/SP
RIOSP;20/04/2022;155.500;BR-116/SP
RIOSP;20/04/2022;159.100;BR-116/SP
RIOSP;20/04/2022;214.700;BR-116/SP
RIOSP;20/04/2022;217.900;BR-116/SP
RIOSP;20/04/2022;221.100;BR-116/SP
RIOSP;20/04/2022;228.800;BR-116/SP
RIOSP;20/04/2022;279.000;BR-116/RJ
RIOSP;20/04/2022;301.000;BR-116/RJ
RIOSP;20/04/2022;324.200;BR-116/RJ
RIOSP;21/04/2022;33.250;BR-116/SP
RIOSP;21/04/2022;63.600;BR-116/SP
RIOSP;21/04/2022;78.300;BR-116/SP
RIOSP;21/04/2022;112.500;BR-116/SP
RIOSP;21/04/2022;116.200;BR-116/SP
RIOSP;21/04/2022;124.500;BR-116/SP
RIOSP;21/04/2022;124.850;BR-116/SP
RIOSP;21/04/2022;127.000;BR-116/SP
RIOSP;21/04/2022;137.000;BR-116/SP
RIOSP;21/04/2022;153.000;BR-116/SP
RIOSP;21/04/2022;164.600;BR-116/RJ
RIOSP;21/04/2022;177.400;BR-116/RJ
RIOSP;21/04/2022;196.000;BR-116/RJ
RIOSP;21/04/2022;213.080;BR-116/SP
RIOSP;21/04/2022;214.600;BR-116/SP
RIOSP;21/04/2022;218.500;BR-116/SP
RIOSP;21/04/2022;225.200;BR-116/RJ
RIOSP;21/04/2022;225.350;BR-116/SP
RIOSP;21/04/2022;243.400;BR-116/RJ
RIOSP;21/04/2022;251.600;BR-116/RJ
RIOSP;21/04/2022;257.900;BR-116/RJ
RIOSP;21/04/2022;277.000;BR-116/RJ
RIOSP;22/04/2022;18.200;BR-116/SP
RIOSP;22/04/2022;24.500;BR-116/SP
RIOSP;22/04/2022;102.750;BR-116/SP
RIOSP;22/04/2022;135.600;BR-116/SP
RIOSP;22/04/2022;153.000;BR-116/SP
RIOSP;22/04/2022;156.000;BR-116/SP
RIOSP;22/04/2022;163.800;BR-116/RJ
RIOSP;22/04/2022;165.700;BR-116/SP
RIOSP;22/04/2022;167.000;BR-116/RJ
RIOSP;22/04/2022;175.650;BR-116/SP
RIOSP;22/04/2022;178.500;BR-116/RJ
RIOSP;22/04/2022;186.700;BR-116/SP
RIOSP;22/04/2022;204.000;BR-116/SP
RIOSP;22/04/2022;211.000;BR-116/SP
RIOSP;22/04/2022;213.500;BR-116/SP
RIOSP;22/04/2022;222.800;BR-116/RJ
RIOSP;22/04/2022;224.700;BR-116/RJ
RIOSP;22/04/2022;269.800;BR-116/RJ
RIOSP;23/04/2022;125.000;BR-116/SP
RIOSP;23/04/2022;129.500;BR-116/SP
RIOSP;23/04/2022;144.900;BR-116/SP
RIOSP;23/04/2022;146.500;BR-116/SP
RIOSP;23/04/2022;171.000;BR-116/RJ
RIOSP;23/04/2022;180.300;BR-116/SP
RIOSP;23/04/2022;187.400;BR-116/SP
RIOSP;23/04/2022;190.000;BR-116/RJ
RIOSP;23/04/2022;214.800;BR-116/SP
RIOSP;23/04/2022;225.000;BR-116/SP
RIOSP;23/04/2022;229.000;BR-116/SP
RIOSP;23/04/2022;297.900;BR-116/RJ
RIOSP;24/04/2022;27.900;BR-116/SP
RIOSP;24/04/2022;36.000;BR-116/SP
RIOSP;24/04/2022;36.700;BR-116/SP
RIOSP;24/04/2022;39.000;BR-116/SP
RIOSP;24/04/2022;48.700;BR-116/SP
RIOSP;24/04/2022;90.100;BR-116/SP
RIOSP;24/04/2022;92.300;BR-116/SP
RIOSP;24/04/2022;98.100;BR-116/SP
RIOSP;24/04/2022;103.600;BR-116/SP
RIOSP;24/04/2022;112.300;BR-116/SP
RIOSP;24/04/2022;145.500;BR-116/SP
RIOSP;24/04/2022;158.000;BR-116/SP
RIOSP;24/04/2022;165.300;BR-116/SP
RIOSP;24/04/2022;165.600;BR-116/SP
RIOSP;24/04/2022;205.000;BR-116/SP
RIOSP;24/04/2022;207.100;BR-116/SP
RIOSP;24/04/2022;208.500;BR-116/SP
RIOSP;24/04/2022;214.600;BR-116/SP
RIOSP;24/04/2022;215.200;BR-116/SP
RIOSP;24/04/2022;220.400;BR-116/SP
RIOSP;24/04/2022;224.300;BR-116/SP
RIOSP;24/04/2022;228.000;BR-116/RJ
RIOSP;24/04/2022;234.700;BR-116/RJ
RIOSP;24/04/2022;295.000;BR-116/RJ
RIOSP;24/04/2022;295.600;BR-116/RJ
RIOSP;24/04/2022;296.000;BR-116/RJ
RIOSP;24/04/2022;308.300;BR-116/RJ
RIOSP;25/04/2022;19.100;BR-116/SP
RIOSP;25/04/2022;73.050;BR-116/SP
RIOSP;25/04/2022;93.100;BR-116/SP
RIOSP;25/04/2022;102.400;BR-116/SP
RIOSP;25/04/2022;133.000;BR-116/SP
RIOSP;25/04/2022;138.350;BR-116/SP
RIOSP;25/04/2022;138.350;BR-116/SP
RIOSP;25/04/2022;142.700;BR-116/SP
RIOSP;25/04/2022;145.900;BR-116/SP
RIOSP;25/04/2022;150.200;BR-116/SP
RIOSP;25/04/2022;175.500;BR-116/RJ
RIOSP;25/04/2022;176.500;BR-116/RJ
RIOSP;25/04/2022;178.300;BR-116/RJ
RIOSP;25/04/2022;178.800;BR-116/RJ
RIOSP;25/04/2022;182.500;BR-116/RJ
RIOSP;25/04/2022;188.200;BR-116/SP
RIOSP;25/04/2022;218.900;BR-116/SP
RIOSP;25/04/2022;225.000;BR-116/SP
RIOSP;25/04/2022;225.500;BR-116/SP
RIOSP;25/04/2022;227.000;BR-116/SP
RIOSP;25/04/2022;230.000;BR-116/SP
RIOSP;25/04/2022;272.800;BR-116/RJ
RIOSP;26/04/2022;166.400;BR-116/RJ
RIOSP;26/04/2022;175.500;BR-116/RJ
RIOSP;26/04/2022;199.200;BR-116/SP
RIOSP;26/04/2022;204.500;BR-116/SP
RIOSP;26/04/2022;221.300;BR-116/SP
RIOSP;26/04/2022;227.320;BR-116/SP
RIOSP;26/04/2022;230.820;BR-116/SP
RIOSP;26/04/2022;230.950;BR-116/SP
RIOSP;26/04/2022;255.200;BR-116/RJ
RIOSP;27/04/2022;55.200;BR-116/SP
RIOSP;27/04/2022;72.100;BR-116/SP
RIOSP;27/04/2022;102.400;BR-116/SP
RIOSP;27/04/2022;102.500;BR-116/SP
RIOSP;27/04/2022;135.600;BR-116/SP
RIOSP;27/04/2022;143.800;BR-116/SP
RIOSP;27/04/2022;143.800;BR-116/SP
RIOSP;27/04/2022;158.000;BR-116/SP
RIOSP;27/04/2022;166.200;BR-116/RJ
RIOSP;27/04/2022;177.300;BR-116/RJ
RIOSP;27/04/2022;214.700;BR-116/RJ
RIOSP;27/04/2022;228.700;BR-116/SP
RIOSP;27/04/2022;259.800;BR-116/RJ
RIOSP;28/04/2022;37.100;BR-116/SP
RIOSP;28/04/2022;113.700;BR-116/SP
RIOSP;28/04/2022;137.800;BR-116/SP
RIOSP;28/04/2022;160.100;BR-116/SP
RIOSP;28/04/2022;169.500;BR-116/SP
RIOSP;28/04/2022;174.500;BR-116/RJ
RIOSP;28/04/2022;213.900;BR-116/SP
RIOSP;28/04/2022;213.900;BR-116/SP
RIOSP;28/04/2022;222.100;BR-116/RJ
RIOSP;28/04/2022;222.100;BR-116/SP
RIOSP;28/04/2022;225.000;BR-116/SP
RIOSP;28/04/2022;226.200;BR-116/SP
RIOSP;28/04/2022;227.900;BR-116/SP
RIOSP;28/04/2022;263.600;BR-116/RJ
RIOSP;28/04/2022;306.900;BR-116/RJ
RIOSP;28/04/2022;312.000;BR-116/RJ
RIOSP;29/04/2022;24.300;BR-116/SP
RIOSP;29/04/2022;86.950;BR-116/SP
RIOSP;29/04/2022;97.510;BR-116/SP
